"category"	"company.name"	"heat.rate"	"main.mmbtu"	"net.mwh"	"plant.id"	"plant.name"	"year"
"H"	"Metropolitan Water District "	0	0	35866	"H0611 "	"Diamond Valley Lake"	2003
"H"	"Metropolitan Water District "	0	0	100290	"H0174 "	"Etiwanda"	2003
"H"	"Metropolitan Water District "	0	0	64262	"H0188 "	"Foothill Feeder"	2003
"H"	"Metropolitan Water District "	0	0	2712	"H0211 "	"Greg Avenue"	2003
"H"	"Metropolitan Water District "	0	0	9690	"H0282 "	"Lake Mathews"	2003
"H"	"Metropolitan Water District "	0	0	32505	"H0382 "	"Perris"	2003
"H"	"Metropolitan Water District "	0	0	24149	"H0408 "	"Red Mountain"	2003
"H"	"Metropolitan Water District "	0	0	3716	"H0412 "	"Rio Hondo"	2003
"H"	"Metropolitan Water District "	0	0	63237	"H0437 "	"San Dimas Hydro Recovery Plant"	2003
"H"	"Metropolitan Water District "	0	0	55104	"H0472 "	"Sepulveda Canyon"	2003
"H"	"Metropolitan Water District "	0	0	8870	"H0509 "	"Temescal"	2003
"H"	"Metropolitan Water District "	0	0	2968	"H0539 "	"Valley View"	2003
"H"	"Metropolitan Water District "	0	0	27198	"H0541 "	"Venice"	2003
"H"	"Metropolitan Water District "	0	0	30544	"H0577 "	"Yorba Linda"	2003
"H"	"Monterey County Water Resources Agency "	0	0	14647	"H0341 "	"Nacimiento Hydro Project"	2003
"H"	"Nelson Creek Power Inc "	0	0	3673	"H0349 "	"Nelson Creek"	2003
"H"	"Nevada Irrigation District "	0	0	16953	"H0351 "	"Bowman"	2003
"H"	"Nevada Irrigation District "	0	0	179761	"H0095 "	"Chicago Park"	2003
"H"	"Nevada Irrigation District "	NA	0	0	"H0054 "	"Combie South (3 @ 500kW = 1.5MW)"	2003
"H"	"Nevada Irrigation District "	0	0	112898	"H0157 "	"Dutch Flat 2"	2003
"H"	"Nevada Irrigation District "	0	0	75590	"H0424 "	"Rollins"	2003
"H"	"Nevada Irrigation District "	NA	0	0	"H0347 "	"Scotts Flat (860kW Nameplate Capacity)"	2003
"H"	"Norman Ross Burgess "	0	0	7903	"H0512 "	"Three Forks Water Power Project"	2003
"H"	"Northbrook Power Management LLC "	0	0	1889	"H0427 "	"Kanaka"	2003
"H"	"Northbrook Power Management LLC "	0	0	11704	"H0428 "	"Kekawaka"	2003
"H"	"Northbrook Power Management LLC "	0	0	8791	"H0226 "	"Lower Haypress Hydroelectric"	2003
"H"	"Northbrook Power Management LLC "	0	0	8791	"H0623 "	"Middle Haypress Hydroelectric"	2003
"H"	"Northern California Power Agency "	0	0	515236	"H0107 "	"Collierville"	2003
"H"	"Northern California Power Agency "	0	0	19451	"H0356 "	"Spicer"	2003
"H"	"Olcese Water District "	0	0	37894	"H0367 "	"Rio Bravo Hydroelectric"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	3925	"H0005 "	"Alta"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	90429	"H0019 "	"Balch #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	404424	"H0020 "	"Balch #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	355794	"H0023 "	"Belden"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	290224	"H0052 "	"Bucks Creek"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	147572	"H0057 "	"Butt Valley"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	135707	"H0087 "	"Caribou #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	478022	"H0088 "	"Caribou #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	23376	"H0092 "	"Centerville"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	29241	"H0096 "	"Chili Bar"	2003
"H"	"Pacific Gas & Electric (PG&E) "	NA	0	0	"H0104 "	"Coal Canyon"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	82140	"H0106 "	"Coleman"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	11295	"H0118 "	"Cow Creek"	2003
"H"	"Pacific Gas & Electric (PG&E) "	NA	0	0	"H0120 "	"Crane Valley"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	375291	"H0121 "	"Cresta"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	95890	"H0130 "	"De Sabla"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	21936	"H0133 "	"Deer Creek"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	156075	"H0154 "	"Drum #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	300046	"H0155 "	"Drum #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	97740	"H0156 "	"Dutch Flat #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	450925	"H0171 "	"Electra"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	355877	"H0215 "	"Haas"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	60309	"H0217 "	"Halsey"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	23761	"H0218 "	"Hamilton Branch"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	37689	"H0221 "	"Hat Creek #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	53125	"H0222 "	"Hat Creek #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	-385665	"H0229 "	"Helms (Pumped Storage)"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	55139	"H0244 "	"Inskip"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	718104	"H0250 "	"James B Black"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	18182	"H0265 "	"Kerckhoff PH 1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	424115	"H0266 "	"Kerckhoff PH 2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	55425	"H0267 "	"Kern Canyon"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	20564	"H0271 "	"Kilarc"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	153403	"H0272 "	"Kings River"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	6653	"H0287 "	"Lime Saddle"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	11298	"H0324 "	"Merced Falls"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	26220	"H0348 "	"Narrows 1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	35722	"H0357 "	"Newcastle"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	5688	"H0364 "	"Oak Flat"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	12227	"H0383 "	"Phoenix"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	274033	"H0388 "	"Pit #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	373701	"H0389 "	"Pit #3"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	517428	"H0390 "	"Pit #4"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	870333	"H0391 "	"Pit #5"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	383947	"H0392 "	"Pit #6"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	525153	"H0393 "	"Pit #7"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	692239	"H0395 "	"Poe"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	49814	"H0401 "	"Potter Valley"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	563760	"H0417 "	"Rock Creek"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	211866	"H0431 "	"Salt Springs"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	8842	"H0449 "	"San Joaquin #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	10412	"H0450 "	"San Joaquin #3"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	56802	"H0486 "	"South"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	31101	"H0490 "	"Spaulding #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	17662	"H0491 "	"Spaulding #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	42703	"H0492 "	"Spaulding #3"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	42469	"H0495 "	"Spring Gap"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	339218	"H0498 "	"Stanislaus"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	307552	"H0516 "	"Tiger Creek"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	6579	"H0518 "	"Toadtown"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	24806	"H0523 "	"Tule"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	56762	"H0545 "	"Volta #1"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	6526	"H0546 "	"Volta #2"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	94002	"H0558 "	"West Point"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	92627	"H0569 "	"Wise"	2003
"H"	"Pacific Gas & Electric (PG&E) "	0	0	54501	"H0570 "	"Wishon Powerhouse"	2003
"H"	"PacifiCorp "	0	0	91926	"H0111 "	"Copco 1"	2003
"H"	"PacifiCorp "	0	0	114921	"H0112 "	"Copco 2"	2003
"H"	"PacifiCorp "	0	0	12636	"H0177 "	"Fall Creek"	2003
"H"	"PacifiCorp "	0	0	113562	"H0245 "	"Iron Gate"	2003
"H"	"Placer County Water Agency "	0	0	67629	"H0195 "	"French Meadows"	2003
"H"	"Placer County Water Agency "	0	0	540062	"H0275 "	"Middle Fork"	2003
"H"	"Placer County Water Agency "	0	0	33337	"H0374 "	"Oxbow"	2003
"H"	"Placer County Water Agency "	0	0	405487	"H0406 "	"Ralston"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	338230	"H0081 "	"Camino"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	30867	"H0083 "	"Camp Far West"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	491205	"H0253 "	"Jaybird"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	17913	"H0255 "	"Jones Fork"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	82319	"H0289 "	"Loon Lake"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	43004	"H0414 "	"Robbs Peak"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	NA	0	0	"H0482 "	"Slab Creek"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	115474	"H0532 "	"Union Valley"	2003
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	486816	"H0565 "	"White Rock"	2003
"H"	"San Diego County Water Authority "	0	0	3062	"H0006 "	"Alvarado Hydro Facility"	2003
"H"	"San Gabriel Valley Municipal Water District "	0	0	3744	"H0443 "	"San Dimas Wash"	2003
"H"	"SF Public Utilities Commisson "	0	0	689382	"H0141 "	"Dion R Holm"	2003
"H"	"SF Public Utilities Commisson "	0	0	488891	"H0274 "	"Kirkwood (RPS Certified)"	2003
"H"	"SF Public Utilities Commisson "	0	0	351796	"H0601 "	"Moccasin"	2003
"H"	"SF Public Utilities Commisson "	0	0	3779	"H0336 "	"Moccasin Low Head"	2003
"H"	"Silicon Valley Power "	0	0	18328	"H0046 "	"Black Butte"	2003
"H"	"Silicon Valley Power "	0	0	48438	"H0213 "	"Grizzly"	2003
"H"	"Silicon Valley Power "	0	0	15197	"H0500 "	"Stony Gorge"	2003
"H"	"Siskiyou County "	0	0	25945	"H0284 "	"Box Canyon"	2003
"H"	"Sithe Energies Inc "	0	0	2002	"H0422 "	"Rock Creek L.P."	2003
"H"	"Slate Creek Hydro Assoc LP "	0	0	14629	"H0483 "	"Slate Creek"	2003
"H"	"Snow Mountain Hydro LLC "	0	0	9224	"H0240 "	"Burney Creek"	2003
"H"	"Snow Mountain Hydro LLC "	0	0	20655	"H0236 "	"Cove Hydroelectric"	2003
"H"	"Snow Mountain Hydro LLC "	0	0	6005	"H0238 "	"Lost Creek 1"	2003
"H"	"Snow Mountain Hydro LLC "	0	0	3758	"H0237 "	"Ponderosa Bailey Creek"	2003
"H"	"Solano Irrigation District "	0	0	46501.1000976562	"H0343 "	"Monticello"	2003
"H"	"Sonoma County Water Agency "	0	0	15828	"H0485 "	"Warm Springs"	2003
"H"	"South Feather Water and Power "	0	0	209435	"H0191 "	"Forbestown"	2003
"H"	"South Feather Water and Power "	0	0	83732	"H0263 "	"Kelly Ridge"	2003
"H"	"South Feather Water and Power "	0	0	42959	"H0484 "	"Sly Creek"	2003
"H"	"South Feather Water and Power "	0	0	332193	"H0573 "	"Woodleaf"	2003
"H"	"South San Joaquin Irr District "	0	0	13993	"H0488 "	"Frankenheimer"	2003
"H"	"South San Joaquin Irr District "	0	0	4893	"H0489 "	"Woodward"	2003
"H"	"Southern California Edison (SCE) "	0	0	375743	"H0027 "	"Big Creek 1"	2003
"H"	"Southern California Edison (SCE) "	0	0	318385	"H0028 "	"Big Creek 2"	2003
"H"	"Southern California Edison (SCE) "	0	0	494390	"H0030 "	"Big Creek 2A"	2003
"H"	"Southern California Edison (SCE) "	0	0	752413	"H0032 "	"Big Creek 3"	2003
"H"	"Southern California Edison (SCE) "	0	0	389426	"H0034 "	"Big Creek 4"	2003
"H"	"Southern California Edison (SCE) "	0	0	279640	"H0036 "	"Big Creek 8"	2003
"H"	"Southern California Edison (SCE) "	0	0	29352	"H0041 "	"Bishop Creek 2"	2003
"H"	"Southern California Edison (SCE) "	0	0	27493	"H0042 "	"Bishop Creek 3"	2003
"H"	"Southern California Edison (SCE) "	0	0	42958	"H0043 "	"Bishop Creek 4"	2003
"H"	"Southern California Edison (SCE) "	0	0	13888	"H0044 "	"Bishop Creek 5"	2003
"H"	"Southern California Edison (SCE) "	0	0	10056	"H0045 "	"Bishop Creek 6"	2003
"H"	"Southern California Edison (SCE) "	0	0	66766	"H0048 "	"Borel"	2003
"H"	"Southern California Edison (SCE) "	0	0	208165	"H0161 "	"Eastwood (Pumped Storage)"	2003
"H"	"Southern California Edison (SCE) "	0	0	3918	"H0187 "	"Fontana"	2003
"H"	"Southern California Edison (SCE) "	0	0	12512	"H0259 "	"Kaweah 1"	2003
"H"	"Southern California Edison (SCE) "	0	0	11724	"H0260 "	"Kaweah 2"	2003
"H"	"Southern California Edison (SCE) "	0	0	26434	"H0261 "	"Kaweah 3"	2003
"H"	"Southern California Edison (SCE) "	0	0	130673	"H0268 "	"Kern River 1"	2003
"H"	"Southern California Edison (SCE) "	0	0	127459	"H0269 "	"Kern River 3"	2003
"H"	"Southern California Edison (SCE) "	0	0	8392	"H0296 "	"Lundy"	2003
"H"	"Southern California Edison (SCE) "	0	0	1519	"H0298 "	"Lytle Creek"	2003
"H"	"Southern California Edison (SCE) "	0	0	512987	"H0313 "	"Mammoth Pool"	2003
"H"	"Southern California Edison (SCE) "	0	0	4597	"H0331 "	"Mill Creek 1"	2003
"H"	"Southern California Edison (SCE) "	0	0	838	"H0332 "	"Mill Creek 2"	2003
"H"	"Southern California Edison (SCE) "	0	0	10041	"H0333 "	"Mill Creek 3"	2003
"H"	"Southern California Edison (SCE) "	0	0	3820	"H0372 "	"Ontario 1"	2003
"H"	"Southern California Edison (SCE) "	0	0	1504	"H0373 "	"Ontario 2"	2003
"H"	"Southern California Edison (SCE) "	0	0	25530	"H0398 "	"Poole"	2003
"H"	"Southern California Edison (SCE) "	0	0	33319	"H0499 "	"Portal"	2003
"H"	"Southern California Edison (SCE) "	0	0	32753	"H0426 "	"Rush Creek"	2003
"H"	"Southern California Edison (SCE) "	0	0	5542	"H0460 "	"Santa Ana 1"	2003
"H"	"Southern California Edison (SCE) "	0	0	7270	"H0462 "	"Santa Ana 3"	2003
"H"	"Southern California Edison (SCE) "	0	0	2728	"H0479 "	"Sierra"	2003
"H"	"Southern California Edison (SCE) "	0	0	17859	"H0525 "	"Tule River"	2003
"H"	"Synergics Energy Services LLC "	0	0	16447	"H0371 "	"Olsen"	2003
"H"	"TKO Power Inc "	0	0	7581	"H0507 "	"Bear Creek"	2003
"H"	"Tri-Dam Power Authority "	0	0	65471	"H0519 "	"Sand Bar"	2003
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	49428	"H0022 "	"Beardsley"	2003
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	283769	"H0145 "	"Donnells"	2003
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	93939	"H0527 "	"Tulloch"	2003
"H"	"Turlock Irrigation Distict "	0	0	414341	"H0144 "	"Don Pedro"	2003
"H"	"Turlock Irrigation Distict "	0	0	3829	"H0234 "	"Hickman"	2003
"H"	"Turlock Irrigation Distict "	0	0	14449	"H0276 "	"La Grange"	2003
"H"	"Turlock Irrigation Distict "	0	0	7596	"H0530 "	"Turlock Lake"	2003
"H"	"Turlock Irrigation Distict "	0	0	10308	"H0535 "	"Upper Dawson"	2003
"H"	"United States Bureau of Reclamation "	0	0	581738	"H0186 "	"Folsom"	2003
"H"	"United States Bureau of Reclamation "	0	0	3934990	"H0242 "	"Hoover Dam (NV)"	2003
"H"	"United States Bureau of Reclamation "	0	0	484468	"H0257 "	"Judge F Carr"	2003
"H"	"United States Bureau of Reclamation "	0	0	476187	"H0270 "	"Keswick"	2003
"H"	"United States Bureau of Reclamation "	NA	0	0	"H0286 "	"Lewiston"	2003
"H"	"United States Bureau of Reclamation "	0	0	364411	"H0353 "	"New Melones"	2003
"H"	"United States Bureau of Reclamation "	0	0	67826	"H0360 "	"Nimbus"	2003
"H"	"United States Bureau of Reclamation "	0	0	2799	"H0363 "	"O'Neill"	2003
"H"	"United States Bureau of Reclamation "	0	0	437587	"H0381 "	"Parker"	2003
"H"	"United States Bureau of Reclamation "	0	0	10951	"H0471 "	"Senator Wash"	2003
"H"	"United States Bureau of Reclamation "	0	0	2235460	"H0475 "	"Shasta"	2003
"H"	"United States Bureau of Reclamation "	0	0	576589	"H0493 "	"Spring Creek"	2003
"H"	"United States Bureau of Reclamation "	0	0	10803	"H0497 "	"Stampede"	2003
"H"	"United States Bureau of Reclamation "	0	0	557585	"H0520 "	"Trinity"	2003
"H"	"United Water Conservation District "	0	0	660	"H0533 "	"Santa Felicia"	2003
"H"	"Utica Power Authority "	0	0	6841	"H0008 "	"Angels"	2003
"H"	"Utica Power Authority "	0	0	15292	"H0346 "	"Murphys"	2003
"H"	"Yolo County Flood Control & Water Conservation District "	NA	0	0	"H0576 "	"Clear Lake"	2003
"H"	"Yolo County Flood Control & Water Conservation District "	0	0	6434	"H0243 "	"Indian Valley Dam"	2003
"H"	"Yuba County Water Agency "	0	0	1375546	"H0352 "	"Colgate"	2003
"H"	"Yuba County Water Agency "	NA	0	0	"H0362 "	"Deadwood Creek"	2003
"H"	"Yuba County Water Agency "	0	0	262888	"H0354 "	"Narrows 2"	2003
"N"	"Pacific Gas & Electric (PG&E) "	3.41214715152525	58979100	17285040	"N0001 "	"Diablo Canyon"	2003
"N"	"Southern California Edison (SCE) "	10.3109169113129	188780000	18308750	"N0002 "	"San Onofre Nuclear Generating Station - SONGS"	2003
"S"	"Luz Solar Partners Ltd III "	13.7178743961353	1135840	82800	"S0071 "	"SEGS III"	2003
"S"	"Luz Solar Partners Ltd IV "	13.2283799725151	1087730	82227	"S0072 "	"SEGS IV"	2003
"S"	"Luz Solar Partners Ltd IX "	9.48806002361335	1494730	157538	"S0073 "	"SEGS IX"	2003
"S"	"Luz Solar Partners Ltd V "	13.1467105415614	1134640	86306	"S0074 "	"SEGS V"	2003
"S"	"Luz Solar Partners Ltd VI "	11.2753111672616	843382	74799	"S0075 "	"SEGS VI"	2003
"S"	"Luz Solar Partners Ltd VII "	11.7647620384669	838004	71230	"S0076 "	"SEGS VII"	2003
"S"	"Luz Solar Partners Ltd VIII "	9.59349543016094	1545090	161056	"S0077 "	"SEGS VIII"	2003
"S"	"Sacramento Municipal Utility District (SMUD) "	0	0	1949	"S0063 "	"Rancho Seco Solar PV - (Shutdown 3/31/2013)"	2003
"S"	"Sunray Energy Inc "	0	0	11171	"S0069 "	"SEGS I"	2003
"S"	"Sunray Energy Inc "	0	0	29444	"S0070 "	"SEGS II"	2003
"T"	"CE Turbo LLC "	0	0	61173	"T0073 "	"CE Turbo LLC"	2003
"T"	"Coso Operating Company LLC "	0	0	634491	"T0009 "	"Coso Energy Developers (BLM)"	2003
"T"	"Coso Operating Company LLC "	0	0	707764	"T0010 "	"Coso Finance Partners (NAVY I)"	2003
"T"	"Coso Operating Company LLC "	0	0	731265	"T0011 "	"Coso Power Developers (NAVY II)"	2003
"T"	"Del Ranch L P "	0	0	346694	"T0012 "	"Del Ranch Company (formerly A W Hoch)"	2003
"T"	"Elmore LP "	0	0	359382	"T0015 "	"J J Elmore"	2003
"T"	"Geysers Power Company LLC "	0	0	130927	"T0023 "	"Aidlin #1"	2003
"T"	"Geysers Power Company LLC "	0	0	140724	"T0005 "	"Bear Canyon #2 (Retired January 2016)"	2003
"T"	"Geysers Power Company LLC "	0	0	565356	"T0060 "	"Big Geysers #13"	2003
"T"	"Geysers Power Company LLC "	0	0	592398	"T0050 "	"Calistoga #19"	2003
"T"	"Geysers Power Company LLC "	0	0	397288	"T0059 "	"Cobb Creek #12"	2003
"T"	"Geysers Power Company LLC "	0	0	468104	"T0058 "	"Eagle Rock #11"	2003
"T"	"Geysers Power Company LLC "	NA	0	0	"T0057 "	"Fumarole #9-#10"	2003
"T"	"Geysers Power Company LLC "	0	0	355019	"T0030 "	"Grant #20"	2003
"T"	"Geysers Power Company LLC "	0	0	424020	"T0028 "	"Lakeview #17"	2003
"T"	"Geysers Power Company LLC "	0	0	696564	"T0055 "	"McCabe #5-#6"	2003
"T"	"Geysers Power Company LLC "	0	0	538087	"T0027 "	"Quick Silver #16"	2003
"T"	"Geysers Power Company LLC "	0	0	458357	"T0056 "	"Ridge Line #7-#8"	2003
"T"	"Geysers Power Company LLC "	0	0	451258	"T0029 "	"Socrates #18"	2003
"T"	"Geysers Power Company LLC "	0	0	294697	"T0046 "	"Sonoma #3"	2003
"T"	"Geysers Power Company LLC "	0	0	453854	"T0061 "	"Sulphur Springs #14"	2003
"T"	"Geysers Power Company LLC "	0	0	225779	"T0007 "	"West Ford Flat #4"	2003
"T"	"Heber Geothermal Co "	0	0	326153	"T0033 "	"Heber Geothermal Co"	2003
"T"	"Heber Geothermal Co "	0	0	333140	"T0051 "	"Second Imperial Geothermal Co SIGC Plant"	2003
"T"	"Leathers LP "	0	0	355752	"T0034 "	"J M Leathers"	2003
"T"	"Mammoth Pacific LP "	0	0	43205	"T0035 "	"Mammoth Pacific I"	2003
"T"	"Mammoth Pacific LP "	0	0	76312	"T0036 "	"Mammoth Pacific II"	2003
"T"	"Mammoth Pacific LP "	0	0	99632	"T0038 "	"Ples I"	2003
"T"	"North Brawley Geothermal "	0	0	123643	"T0043 "	"Ormesa Geothermal II"	2003
"T"	"Northern California Power Agency "	0	0	590100	"T0039 "	"Geothermal 1"	2003
"T"	"Northern California Power Agency "	0	0	599969	"T0040 "	"Geothermal 2"	2003
"T"	"Ormat "	0	0	50982	"T0066 "	"Ormesa 1H"	2003
"T"	"Ormat Nevada Inc "	0	0	58481	"T0021 "	"GEM II"	2003
"T"	"Ormat Nevada Inc "	0	0	60823	"T0022 "	"GEM III"	2003
"T"	"Ormesa Geothermal "	0	0	125624	"T0062 "	"Ormesa I"	2003
"T"	"Salton Sea 4 Fish Lake Pwr Gen "	0	0	256253	"T0016 "	"Salton Sea Unit 4"	2003
"T"	"Salton Sea Power Generatn LP 1 "	0	0	69815	"T0047 "	"Salton Sea Unit 1"	2003
"T"	"Salton Sea Power Generatn LP 2 "	0	0	124664	"T0048 "	"Salton Sea Unit 2"	2003
"T"	"Salton Sea Power Generatn LP 3 "	0	0	289434	"T0049 "	"Salton Sea Unit 3"	2003
"T"	"Salton Sea Power LLC "	0	0	337270	"T0017 "	"Salton Sea Unit 5"	2003
"T"	"Star Group 1E Geothermal Partn "	0	0	60686	"T0063 "	"Ormesa 1 E"	2003
"T"	"Terra-Gen Dixie Valley LLC "	0	0	441767	"T0077 "	"Terra-Gen Dixie Valley (NV)"	2003
"T"	"Vulcan/BN Geothermal Power Co "	0	0	313660	"T0053 "	"Vulcan"	2003
"W"	"QFER placeholder for company name "	0	0	3315600	"W9999 "	"CAISO In-State Wind Generation"	2003
